web_scraper_order,web_scraper_start_url,prix,nom,adresse,url_image
"1772096762-423","https://sn.coinafrique.com/categorie/moutons?page=11","250 000CFA","Mouton","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482438_uploaded_image1_1595688131.jpg"
"1772096762-424","https://sn.coinafrique.com/categorie/moutons?page=11","180 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482386_uploaded_image2_1595687045.jpeg"
"1772096762-425","https://sn.coinafrique.com/categorie/moutons?page=11","135CFA","Moutons","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482334_uploaded_image1_1595686358.jpg"
"1772096762-426","https://sn.coinafrique.com/categorie/moutons?page=11","150 000CFA","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482245_uploaded_image1_1595685020.jpg"
"1772096762-427","https://sn.coinafrique.com/categorie/moutons?page=11","185 000CFA","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482210_uploaded_image1_1595684396.jpg"
"1772096762-428","https://sn.coinafrique.com/categorie/moutons?page=11","500 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480332_uploaded_image1_1595632537.jpg"
"1772096762-429","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480286_uploaded_image1_1595631859.jpg"
"1772096762-430","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480284_uploaded_image1_1595631819.jpg"
"1772096762-431","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480280_uploaded_image1_1595631786.jpg"
"1772096762-432","https://sn.coinafrique.com/categorie/moutons?page=11","125 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2480059_uploaded_image1_1595628588.jpg"
"1772096762-433","https://sn.coinafrique.com/categorie/moutons?page=11","350 000CFA","Moutons","Thies, Sénégal","https://images.coinafrique.com/thumb_2479813_uploaded_image1_1595623583.jpg"
"1772096762-434","https://sn.coinafrique.com/categorie/moutons?page=11","500 000CFA","Mouton","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2479050_uploaded_image1_1595609325.jpg"
"1772096762-435","https://sn.coinafrique.com/categorie/moutons?page=11","325 000CFA","Moutons","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2478871_uploaded_image1_1595606375.21.jpeg"
"1772096762-436","https://sn.coinafrique.com/categorie/moutons?page=11","350 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2478859_uploaded_image1_1595606128.43.jpeg"
"1772096762-437","https://sn.coinafrique.com/categorie/moutons?page=11","135 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476451_uploaded_image1_1595553317.jpg"
"1772096762-438","https://sn.coinafrique.com/categorie/moutons?page=11","135 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476442_uploaded_image1_1595553184.jpg"
"1772096762-439","https://sn.coinafrique.com/categorie/moutons?page=11","185 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476438_uploaded_image1_1595553129.jpg"
"1772096762-440","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476432_uploaded_image1_1595553029.jpg"
"1772096762-441","https://sn.coinafrique.com/categorie/moutons?page=11","175 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476429_uploaded_image1_1595552984.jpg"
"1772096762-442","https://sn.coinafrique.com/categorie/moutons?page=11","135 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476426_uploaded_image1_1595552919.jpg"
"1772096762-443","https://sn.coinafrique.com/categorie/moutons?page=11","225 000CFA","Moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474476_uploaded_image1_1595514825.jpg"
"1772096762-444","https://sn.coinafrique.com/categorie/moutons?page=11","400 000CFA","Mouton","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472372_uploaded_image1_1595473445.jpg"
"1772096762-445","https://sn.coinafrique.com/categorie/moutons?page=11","500 000CFA","Moutons","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472365_uploaded_image1_1595473179.jpg"
"1772096762-446","https://sn.coinafrique.com/categorie/moutons?page=11","400 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2470369_uploaded_image1_1595430310.jpg"
"1772096762-447","https://sn.coinafrique.com/categorie/moutons?page=11","2 300 000CFA","Mouton","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2470033_uploaded_image1_1595425583.jpg"
"1772096762-448","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_2469630_uploaded_image1_1595420981.jpg"
"1772096762-449","https://sn.coinafrique.com/categorie/moutons?page=11","100 000CFA","Moutons","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2469403_uploaded_image1_1595417830.jpg"
"1772096762-450","https://sn.coinafrique.com/categorie/moutons?page=11","290 000CFA","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2468117_uploaded_image1_1595379948.jpg"
"1772096762-451","https://sn.coinafrique.com/categorie/moutons?page=11","290 000CFA","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2468111_uploaded_image1_1595379814.jpg"
"1772096762-452","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_2466736_uploaded_image1_1595352722.jpg"
"1772096762-453","https://sn.coinafrique.com/categorie/moutons?page=11","140 000CFA","Moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2465523_uploaded_image1_1595336219.jpg"
"1772096762-454","https://sn.coinafrique.com/categorie/moutons?page=11","270CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2465473_uploaded_image1_1595335670.jpg"
"1772096762-455","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Moutons","Sicap-Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2463888_uploaded_image1_1595297417.jpg"
"1772096762-456","https://sn.coinafrique.com/categorie/moutons?page=11","160CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2461865_uploaded_image1_1595255482.jpg"
"1772096762-457","https://sn.coinafrique.com/categorie/moutons?page=11","225 000CFA","Moutons de tabaski","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458672_uploaded_image1_1595183724.jpg"
"1772096762-458","https://sn.coinafrique.com/categorie/moutons?page=11","350 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2458179_uploaded_image1_1595172395.jpg"
"1772096762-459","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Mouton","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458174_uploaded_image1_1595172311.jpg"
"1772096762-460","https://sn.coinafrique.com/categorie/moutons?page=11","650 000CFA","Moutons","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2457949_uploaded_image1_1595168245.jpg"
"1772096762-461","https://sn.coinafrique.com/categorie/moutons?page=11","160CFA","Moutons","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2457270_uploaded_image1_1595154877.jpg"
"1772096762-462","https://sn.coinafrique.com/categorie/moutons?page=11","350CFA","Mouton de tabaski","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2457261_uploaded_image1_1595154715.jpg"
"1772096762-463","https://sn.coinafrique.com/categorie/moutons?page=11","130 000CFA","Moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2456586_uploaded_image1_1595121212.jpg"
"1772096762-464","https://sn.coinafrique.com/categorie/moutons?page=11","175 000CFA","Moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454786_uploaded_image2_1595077654.jpeg"
"1772096762-465","https://sn.coinafrique.com/categorie/moutons?page=11","250 000CFA","Grand moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454760_uploaded_image2_1595077108.jpeg"
"1772096762-466","https://sn.coinafrique.com/categorie/moutons?page=11","220 000CFA","Moutons","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454690_uploaded_image1_1595076280.jpg"
"1772096762-467","https://sn.coinafrique.com/categorie/moutons?page=11","160 000CFA","Moutons","Bambey, Sénégal","https://images.coinafrique.com/thumb_2454117_uploaded_image1_1595066333.jpg"
"1772096762-468","https://sn.coinafrique.com/categorie/moutons?page=11","130 000CFA","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2453976_uploaded_image1_1595064026.jpg"
"1772096762-469","https://sn.coinafrique.com/categorie/moutons?page=11","175 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_2453971_uploaded_image1_1595063877.jpg"
"1772096762-470","https://sn.coinafrique.com/categorie/moutons?page=11","175 000CFA","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2453961_uploaded_image1_1595063773.jpg"
"1772096762-471","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Moutons","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2451981_uploaded_image1_1595004741.jpg"
"1772096762-472","https://sn.coinafrique.com/categorie/moutons?page=11","150 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2451810_uploaded_image1_1595001879.jpg"
"1772096762-473","https://sn.coinafrique.com/categorie/moutons?page=11","180CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2451375_uploaded_image1_1594996209.jpg"
"1772096762-474","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2451346_uploaded_image1_1594995742.jpg"
"1772096762-475","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2451342_uploaded_image1_1594995718.jpg"
"1772096762-476","https://sn.coinafrique.com/categorie/moutons?page=11","900 000CFA","Moutons ladoum","Louga, Sénégal","https://images.coinafrique.com/thumb_2450594_uploaded_image1_1594986380.jpg"
"1772096762-477","https://sn.coinafrique.com/categorie/moutons?page=11","900 000CFA","Moutons  ladoum","Louga, Sénégal","https://images.coinafrique.com/thumb_2450252_uploaded_image1_1594982261.jpg"
"1772096762-478","https://sn.coinafrique.com/categorie/moutons?page=11","Prix sur demande","Moutons","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2448823_uploaded_image1_1594942963.jpg"
"1772096762-479","https://sn.coinafrique.com/categorie/moutons?page=11","400 000CFA","Mouton","Diourbel, Sénégal","https://images.coinafrique.com/thumb_2448559_uploaded_image1_1594937714.jpg"
"1772096762-480","https://sn.coinafrique.com/categorie/moutons?page=11","135 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2448392_uploaded_image1_1594933758.jpg"
"1772096762-481","https://sn.coinafrique.com/categorie/moutons?page=11","200 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447582_uploaded_image1_1594917347.jpg"
"1772096762-482","https://sn.coinafrique.com/categorie/moutons?page=11","255 000CFA","Béliers","Dakar, Sénégal","https://images.coinafrique.com/thumb_2447483_uploaded_image1_1594915740.jpg"
